,file,component_0,formattedMessage_0,message_0,severity_0,sourceLocation_0,type_0,component_1,formattedMessage_1,message_1,severity_1,type_1,sourceLocation_1
146,0x87a5ffd94ca0345999b2b7e1b14129179b4fe2dd,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/libraries/PositionLibrary.sol:817:48:
    |
817 |                                     primexDNS: _pmParams.primexDNS,
    |                                                ^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 34673, 'file': 'contracts/libraries/PositionLibrary.sol', 'start': 34664}",CompilerError,,,,,,
147,0xce8ace992ec11b3d51add3c1d94fdce1964d2a67,general,Support for EVM versions older than constantinople is deprecated and will be removed in the future.,Support for EVM versions older than constantinople is deprecated and will be removed in the future.,warning,,Warning,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables. When compiling inline assembly: Variable value0 is 2 slot(s) too deep inside the stack. Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.

","Compiler error (/solidity/libyul/backends/evm/AsmCodeGen.cpp:63): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables. When compiling inline assembly: Variable value0 is 2 slot(s) too deep inside the stack. Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,CompilerError,
148,0x3a6c55ce74d940a9b5ddde1e57ef6e70bc8757a7,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> MarginalV1Pool.sol:557:17:
    |
557 |                 data
    |                 ^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 19091, 'file': 'MarginalV1Pool.sol', 'start': 19087}",CompilerError,,,,,,
149,0xcc534c09b45a0052096ccf24931a28291b6b07dd,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/AssetsStore.sol:888:21:
    |
888 |                     approvalId,
    |                     ^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 36267, 'file': 'contracts/AssetsStore.sol', 'start': 36257}",CompilerError,,,,,,
150,0x505464c21ce2d98af4eacb8a4f21f1dcb9d1fe7e,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/BorrowLogic.sol:443:13:
    |
443 |             self.liquidity.restore(
    |             ^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 17777, 'file': 'contracts/BorrowLogic.sol', 'start': 17773}",CompilerError,,,,,,
151,0xa98f06312b7614523d0f5e725e15fd20fb1b99f5,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/VestingManager.sol:163:65:
    |
163 |         bool shouldPayFlatFee = flatFee > 0 && !feeExemptTokens[token] && !feeExemptCreators[msg.sender];
    |                                                                 ^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 6650, 'file': 'contracts/VestingManager.sol', 'start': 6645}",CompilerError,,,,,,
152,0x0000006aa40d08cca1257a5e565949755351642f,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> src/ldf/CarpetedGeometricDistribution.sol:116:42:
    |
116 |             roundedTick, totalLiquidity, key.tickSpacing, minTick, length, alphaX96, weightCarpet
    |                                          ^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 4251, 'file': 'src/ldf/CarpetedGeometricDistribution.sol', 'start': 4248}",CompilerError,,,,,,
153,0x66a9893cc07d91d95644aedd05d03f95e1dba8af,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
  --> src/pkgs/universal-router/contracts/modules/uniswap/v2/V2SwapRouter.sol:39:24:
   |
39 |                     : (recipient, address(0));
   |                        ^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 2090, 'file': 'src/pkgs/universal-router/contracts/modules/uniswap/v2/V2SwapRouter.sol', 'start': 2081}",CompilerError,,,,,,
154,0x3165236338cf656da8545255eff843e07281b92f,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/libraries/PositionLibrary.sol:817:48:
    |
817 |                                     primexDNS: _pmParams.primexDNS,
    |                                                ^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 34673, 'file': 'contracts/libraries/PositionLibrary.sol', 'start': 34664}",CompilerError,,,,,,
155,0x666ab29463010b9477d782a3df7896c180299666,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
    --> IlmDirectPaymentGelato_v1.flattened.sol:1299:27:
     |
1299 |             if (customFee[_tokens[i]] != 0) {
     |                           ^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 47216, 'file': 'IlmDirectPaymentGelato_v1.flattened.sol', 'start': 47209}",CompilerError,,,,,,
156,0x1fc948af5f5b5ed93ea040fc1e43c8f933447b3a,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/TeamNFTManager.sol:193:60:
    |
193 |         uint64 newSeriesId = uint64(_numberOfSeriesInSport[sport] + 1);
    |                                                            ^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 6513, 'file': 'contracts/TeamNFTManager.sol', 'start': 6508}",CompilerError,,,,,,
157,0x5c6fddc9ad8327791aacb40c662eefaec3318c54,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.

","Compiler error (/solidity/libsolidity/codegen/CompilerUtils.cpp:1464): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,,CompilerError,,,,,,
158,0x256a3efb828f6fe7b5433eda92267e6913ae470e,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> src/Balancer/QueryBalancerV2Upgradeable.sol:225:65:
    |
225 |             (uint256 value,, uint256 precision) = IBalancerPool(pool).getAmplificationParameter();
    |                                                                 ^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 8364, 'file': 'src/Balancer/QueryBalancerV2Upgradeable.sol', 'start': 8360}",CompilerError,,,,,,
159,0x0e78aeda1276f20d4b8ffbf721ca28e81cb40efd,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/Edition.sol:173:17:
    |
173 |                 photo.createdAt
    |                 ^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 5299, 'file': 'contracts/Edition.sol', 'start': 5294}",CompilerError,,,,,,
160,0xcc323b46c0efd617e567010f2fcd4781eba436df,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables. When compiling inline assembly: Variable pos is 9 slot(s) too deep inside the stack. Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.

","Compiler error (/solidity/libyul/backends/evm/AsmCodeGen.cpp:63): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables. When compiling inline assembly: Variable pos is 9 slot(s) too deep inside the stack. Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,,CompilerError,,,,,,
161,0x89710b9b4076345bc89cfc6d5a0bb10b73f15c7b,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/Pool.sol:877:13:
    |
877 |             encodedLoanReceipt[0:0]
    |             ^^^^^^^^^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 30033, 'file': 'contracts/Pool.sol', 'start': 30015}",CompilerError,,,,,,
162,0x5726a2559024f52c07c1ac9d6275c74b2984044d,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/BorrowLogic.sol:443:13:
    |
443 |             self.liquidity.restore(
    |             ^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 17777, 'file': 'contracts/BorrowLogic.sol', 'start': 17773}",CompilerError,,,,,,
163,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
  --> contracts/modules/uniswap/v2/V2SwapRouter.sol:40:24:
   |
40 |                     : (recipient, address(0));
   |                        ^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 2143, 'file': 'contracts/modules/uniswap/v2/V2SwapRouter.sol', 'start': 2134}",CompilerError,,,,,,
164,0x00e7b01ba307e9df34aa95b1ee6a495c66461feb,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
  --> apps/mural-cloud-contracts/src/Deployer.sol:94:13:
   |
94 |             name_,
   |             ^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 3385, 'file': 'apps/mural-cloud-contracts/src/Deployer.sol', 'start': 3380}",CompilerError,,,,,,
165,0xc25c516eb7d86b5ec38c07182f4a2f73ac81eead,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/Lock/GempadLock.sol:833:13:
    |
833 |             amount0ToAdd
    |             ^^^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 27023, 'file': 'contracts/Lock/GempadLock.sol', 'start': 27011}",CompilerError,,,,,,
166,0x339cd0464e1dcfd5f4c5898dafd9d0072b45387c,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/facets/Create1155SaleFacet.sol:114:29:
    |
114 |                 tierNumber: tiersNumbers[i],
    |                             ^^^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 5388, 'file': 'contracts/facets/Create1155SaleFacet.sol', 'start': 5376}",CompilerError,,,,,,
167,0xdf2bf594ccaf8199348e9b0a6d3767dd6adb998b,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/modules/uniswap/v3/V3SwapRouter.sol:172:20:
    |
172 |             int256(amount),
    |                    ^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 8041, 'file': 'contracts/modules/uniswap/v3/V3SwapRouter.sol', 'start': 8035}",CompilerError,,,,,,
168,0xb25c7e64eb948ebcf5a6e610014f0af095b1aac6,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
  --> contracts/Renderer.sol:89:44:
   |
89 |             '""attributes"":', getAttributes(tokenId, musicParam, messages),
   |                                            ^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 3422, 'file': 'contracts/Renderer.sol', 'start': 3415}",CompilerError,,,,,,
169,0x8e82b1964f95db10e4c7c6747e7c36cc83c91f8e,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/cega-strategies/fcn/FCNVaultEntry.sol:117:17:
    |
117 |                 vaultAddress,
    |                 ^^^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 3715, 'file': 'contracts/cega-strategies/fcn/FCNVaultEntry.sol', 'start': 3703}",CompilerError,,,,,,
170,0x000000d3c40aaaf8ffd16b5275e90d6d3c613e5c,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
  --> src/lib/BunniSwapMath.sol:92:46:
   |
92 |                         sqrtPriceCurrentX96: input.sqrtPriceX96,
   |                                              ^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 4141, 'file': 'src/lib/BunniSwapMath.sol', 'start': 4136}",CompilerError,,,,,,
171,0x24ef0ccaf8f3b4671fce82005023e85120f6c026,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/PreSale.sol:554:62:
    |
554 |         _validatePurchaseWithETH(msg.value, round, deadline, code, v, r, s);
    |                                                              ^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 20269, 'file': 'contracts/PreSale.sol', 'start': 20265}",CompilerError,,,,,,
172,0x56c5aef1296d004707475c8440f540dda409b53d,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/BorrowLogic.sol:422:13:
    |
422 |             self.liquidity.restore(
    |             ^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 16592, 'file': 'contracts/BorrowLogic.sol', 'start': 16588}",CompilerError,,,,,,
173,0x79d8e9779930e0dc36d0667c908e0c718ccb1f48,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/libraries/PositionUtil.sol:180:43:
    |
180 |                         sizeDelta: uint96(_param.sizeDelta.subU128(lpNetSize)),
    |                                           ^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 6370, 'file': 'contracts/libraries/PositionUtil.sol', 'start': 6364}",CompilerError,,,,,,
174,0xddb23dacd41908c4eae03982b1c6529252a56b62,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
  --> src/Tasks.sol:99:105:
   |
99 |         emit TaskCreated(taskId, _metadata, _deadline, _manager, _disputeManager, msg.sender, msgValue, _budget, escrow);
   |                                                                                                         ^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 4021, 'file': 'src/Tasks.sol', 'start': 4014}",CompilerError,,,,,,
175,0x4a63105e7d0df8fc25250568fcb6f39738850496,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables. When compiling inline assembly: Variable offset is 2 slot(s) too deep inside the stack. Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.

","Compiler error (/solidity/libyul/backends/evm/AsmCodeGen.cpp:63): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables. When compiling inline assembly: Variable offset is 2 slot(s) too deep inside the stack. Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,,CompilerError,,,,,,
176,0x53fac57dc8dc816008070822ab50f44c00e6eeae,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
    --> src/ArtMarketplace.sol:1000:7:
     |
1000 |       collections.length == tokenIds.length && tokenIds.length == buyNowStartTimes.length &&
     |       ^^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 36281, 'file': 'src/ArtMarketplace.sol', 'start': 36270}",CompilerError,,,,,,
177,0x1a11428b6f7903024b79aa7843d59895c817a3ad,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/Claims.sol:334:29:
    |
334 |             tokensLength != amounts.length ||
    |                             ^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 12766, 'file': 'contracts/Claims.sol', 'start': 12759}",CompilerError,,,,,,
178,0xb6c9359d238694894c8720621c6055a3c31732e3,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
  --> contracts/modules/uniswap/v2/V2SwapRouter.sol:40:24:
   |
40 |                     : (recipient, address(0));
   |                        ^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 2182, 'file': 'contracts/modules/uniswap/v2/V2SwapRouter.sol', 'start': 2173}",CompilerError,,,,,,
179,0xe6573f65efabc351b69f9b73ed8e95772698938b,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
    --> contracts/extending-old/ProofOfHumanityExtended.sol:1160:17:
     |
1160 |                 _side,
     |                 ^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 52551, 'file': 'contracts/extending-old/ProofOfHumanityExtended.sol', 'start': 52546}",CompilerError,,,,,,
180,0xda40b7319bc6b1e668fae6d013b34bf190fd2860,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.

","Compiler error (/solidity/libsolidity/codegen/CompilerUtils.cpp:1464): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,,CompilerError,,,,,,
181,0xb6d8e50926f591fb9f0d7dd29788e58e82bded9e,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
  --> contracts/modules/v3/V3SwapRouter.sol:57:17:
   |
57 |                 factory
   |                 ^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 2416, 'file': 'contracts/modules/v3/V3SwapRouter.sol', 'start': 2409}",CompilerError,,,,,,
182,0x067285571810da1f29afddfc13d314eb3400f680,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
   --> contracts/DutchMarketplace.sol:230:75:
    |
230 |                 uint UserPriorityPurchasedAmount = PriorityPurchaseAmount[SaleIndex][Recipient][Priority];
    |                                                                           ^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 18997, 'file': 'contracts/DutchMarketplace.sol', 'start': 18988}",CompilerError,,,,,,
183,0x9fdc2ad2f2d800079d719fbb271df54cc2b75c2b,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables. When compiling inline assembly: Variable offset is 2 slot(s) too deep inside the stack. Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.

","Compiler error (/solidity/libyul/backends/evm/AsmCodeGen.cpp:63): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables. When compiling inline assembly: Variable offset is 2 slot(s) too deep inside the stack. Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,,CompilerError,,,,,,
184,0xbb6acae3df3132413fd5db9f5192fae96f192077,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables. When compiling inline assembly: Variable headStart is 3 slot(s) too deep inside the stack. Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.

","Compiler error (/solidity/libyul/backends/evm/AsmCodeGen.cpp:63): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables. When compiling inline assembly: Variable headStart is 3 slot(s) too deep inside the stack. Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,,CompilerError,,,,,,
185,0x00000000008278e361c6b81113b18dcdea7f47fb,general,"CompilerError: Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.
  --> contracts/LayerrBridge.sol:94:13:
   |
94 |             dstChainId,
   |             ^^^^^^^^^^

","Compiler error (/solidity/libsolidity/codegen/LValue.cpp:50): Stack too deep. Try compiling with `--via-ir` (cli) or the equivalent `viaIR: true` (standard JSON) while enabling the optimizer. Otherwise, try removing local variables.",error,"{'end': 3506, 'file': 'contracts/LayerrBridge.sol', 'start': 3496}",CompilerError,,,,,,
